mod_num,time_to_create,nfolds,distribution,model_id,ntrees,max_depth,learn_rate,min_split_improvement,sample_rate,nbins,categorical_encoding,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
97,30.233000000000175,5,huber,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08581479247640078,-0.07740042395568092,1352363713.4736946,1441366413.663542,36774.498140337615,37965.33173387982,1.531067674428962,1.5078706346137793,15938.279123747869,15809.682192058779
98,42.88799999999901,5,huber,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08393280206323128,-0.07573597415585298,1350019726.6708703,1439139681.6283967,36742.61458675567,37935.994538543426,1.532241673499734,1.5092649745969342,15939.260938437572,15812.948716660056
99,101.10299999999916,5,huber,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07947645698690886,-0.07179848095580788,1344469425.2587936,1433872029.670607,36667.007312552705,37866.5027388404,1.5353399393350793,1.5128834147038002,15943.953576149854,15822.922074132297
100,59.02600000000166,5,huber,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08569591276974697,-0.07737156414695923,1352215650.8366213,1441327804.4723153,36772.48496956143,37964.82325090314,1.5308147897961863,1.507854551283926,15936.137752431312,15809.523600145862
101,92.75600000000122,5,huber,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08373495214612348,-0.07569235671051189,1349773307.9902039,1439081329.395219,36739.26112471784,37935.22544278891,1.5318293104833243,1.509237050757995,15935.701237416693,15812.695242441157
102,228.46700000000055,5,huber,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07908579160807205,-0.071707542086491,1343982858.2253454,1433750369.9524415,36660.371768782505,37864.896275474486,1.5345606708986572,1.5128375614742604,15936.99525066558,15822.461644274585
103,200.44900000000052,5,huber,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08547311594503304,-0.07733370073971568,1351938161.2101142,1441277150.0987933,36768.711715398924,37964.156122569,1.5303552888020766,1.5078392347923562,15932.360085537739,15809.401772727248
104,331.6759999999995,5,huber,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08336465235152546,-0.0756256110410074,1349312105.9428647,1438992035.7917063,36732.983896531805,37934.04850252219,1.5310791579203913,1.509209610619374,15929.39458338886,15812.459520802655
105,709.9329999999973,5,huber,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07837031905119174,-0.0715856808767612,1343091749.4187465,1433587341.7496235,36648.216183311655,37862.74345249725,1.5331478850987346,1.512799554273548,15924.668923551326,15822.142590882393
106,538.4099999999999,5,huber,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08492063479047829,-0.07726581865733717,1351250055.4014854,1441186336.1809087,36759.35330499552,37962.960055571384,1.529209973426594,1.5078339703241248,15922.842043662366,15809.306382455601
107,934.4779999999992,5,huber,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08245712364793922,-0.07550911099075353,1348181794.4973311,1438836179.8481848,36717.59516222885,37931.9941454201,1.5292159115373238,1.5092120790882133,15913.632327357338,15812.363750988881
108,2415.7429999999986,5,huber,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07659565801716317,-0.07134798142503418,1340881439.5180476,1433269342.9827328,36618.04800256354,37858.54385713657,1.529619217826923,1.5128250295391608,15893.68671962609,15822.07297987906
