mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
111,792.4350000000013,5,100,30,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.017680524122665853,0.007247396920515459,16903275.69858411,16463901.027698029,4111.359349240116,4057.5732929545497,NaN,NaN,2863.353318286957,2831.8751945124945
112,1614.505000000001,5,200,30,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.0023202143041263223,0.014007879006384893,16648146.956779528,16351784.567246534,4080.21408222406,4043.733988190437,NaN,NaN,2843.7603340188016,2823.329763741919
113,28.497999999999593,5,100,3,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.026574613370177413,0.02794787573558477,16168215.163977565,16120602.37163802,4020.971917830012,4015.0469949476333,NaN,NaN,2752.4621993149426,2744.459820753918
114,33.542999999997846,5,200,3,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.026614748973633695,0.027863043305954682,16167548.527292997,16122009.240500452,4020.8890220065755,4015.222190676433,NaN,NaN,2752.355515840606,2744.687229694769
115,31.548000000002503,5,100,5,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03139411103648826,0.033190962474383356,16088165.191661777,16033650.536025152,4011.0055088047156,4004.2041076879623,NaN,NaN,2743.4407446199216,2735.6071396159896
116,42.67900000000009,5,200,5,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03160386067447085,0.033257837948796,16084681.33216515,16032541.466969583,4010.5711977429287,4004.0656172157796,NaN,NaN,2742.833411485198,2735.551433588122
117,34.61300000000119,5,100,7,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.033246665455353486,0.03553296229562897,16057394.98692026,15994810.594287131,4007.167950924975,3999.3512716798373,NaN,NaN,2738.800210266354,2731.133526976833
118,47.815999999998894,5,200,7,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03343302857398822,0.035787624781921656,16054299.568368306,15990587.248050835,4006.7816971190614,3998.823232908756,NaN,NaN,2738.4203552106474,2731.126511010389
119,46.909999999999854,5,100,10,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03154474005660213,0.036050912603375895,16085663.302517945,15986220.858458126,4010.693618629818,3998.277236317928,NaN,NaN,2742.3767122768995,2733.2552328072356
120,77.02599999999802,5,200,10,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.032771245954378636,0.036813453932724505,16065291.518991943,15973574.802495157,4008.153130681504,3996.695485334748,NaN,NaN,2740.171237023005,2731.832252072911
121,152.9310000000005,5,100,15,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.016732224752183944,0.029155476706517636,16331693.391573573,16100575.405398177,4041.248989059394,4012.5522308623194,NaN,NaN,2772.105960842549,2758.0625234929294
122,308.8179999999993,5,200,15,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02284041572463813,0.0318302629082684,16230238.72718761,16056216.503533527,4028.6770442898014,4007.0209013097906,NaN,NaN,2765.7301505099076,2754.31543873979
123,441.34300000000076,5,100,20,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.004779391195214977,0.01675252590010423,16688992.92365847,16306267.08920215,4085.2163863935616,4038.1019166437777,NaN,NaN,2824.5669657254666,2798.639140218956
124,926.9399999999987,5,200,20,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007512847512430643,0.022101788418683155,16484823.643709574,16217554.424633084,4060.1506922415547,4027.1024849925393,NaN,NaN,2808.751124131729,2791.3278556417713
125,998.5220000000008,5,100,30,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.022817711472306046,0.004403244214271962,16988602.37235642,16511068.719344467,4121.723228499995,4063.3814390658017,NaN,NaN,2871.8633399189825,2840.5841655017857
126,2016.7880000000005,5,200,30,20,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.005558919357500303,0.011664749487733772,16701940.581719708,16390643.243990855,4086.8007758783283,4048.5359383350983,NaN,NaN,2850.768846245372,2830.7539624432134
127,29.54899999999907,5,100,3,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
128,34.210000000002765,5,200,3,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
129,28.450000000000728,5,100,5,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
130,31.495999999999185,5,200,5,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
131,28.474999999998545,5,100,7,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
132,32.64600000000064,5,200,7,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
133,28.504000000000815,5,100,10,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
134,31.456999999998516,5,200,10,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
135,28.43000000000029,5,100,15,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
136,32.47500000000218,5,200,15,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
137,28.516999999999825,5,100,20,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
138,32.57099999999991,5,200,20,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
139,28.48400000000038,5,100,30,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.00759033194980252,0.008016095699178827,16483536.657493172,16451152.856025884,4059.9921991911724,4056.0020779119286,NaN,NaN,2776.284611853233,2769.500505308439
140,32.51299999999901,5,200,30,-1,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.008497205435428645,0.008920559064558575,16468473.843390003,16436153.151885496,4058.1367452797845,4054.152581228967,NaN,NaN,2775.882313885824,2769.059888624808
141,29.461999999999534,5,100,3,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.024333049785977723,0.025481944079830066,16205446.658893218,16161497.610386806,4025.5989192781262,4020.136516386826,NaN,NaN,2758.21595511302,2750.1413570488553
142,36.57300000000032,5,200,3,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.024259926217044092,0.025348277330274116,16206661.212789508,16163714.352129469,4025.7497702651003,4020.412211717782,NaN,NaN,2758.613431593516,2750.8809586321904
143,33.57099999999991,5,100,5,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.02999032589716788,0.03169209118983052,16111481.514092105,16058507.956096968,4013.9109997721803,4007.3068208083305,NaN,NaN,2749.2801296656485,2741.38085864073
144,41.71800000000076,5,200,5,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.030267003854211993,0.03175222066149508,16106886.001377866,16057510.763375174,4013.3385106888086,4007.182397068441,NaN,NaN,2749.6358909112746,2742.258705539874
145,37.596999999997934,5,100,7,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0324022697596652,0.0342404489654804,16071420.06935487,16016245.75494905,4008.9175682913296,4002.0302041525188,NaN,NaN,2746.1914814675606,2738.9637582381756
146,52.75399999999718,5,200,7,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.03263919120833725,0.03457725896108221,16067484.896704039,16010660.066817358,4008.426735853362,4001.332286478762,NaN,NaN,2747.279067285219,2740.4961148379443
147,64.97499999999854,5,100,10,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.03248293299728622,0.0360393441424649,16070080.28450891,15986412.71088429,4008.7504642355716,3998.301228132304,NaN,NaN,2746.074830582919,2738.0475686086056
148,126.24400000000242,5,200,10,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0337947261965833,0.03661312154611318,16048291.912243102,15976897.13333124,4006.0319409913723,3997.111098447382,NaN,NaN,2744.1901400282172,2737.35644602002
149,365.89700000000084,5,100,15,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.022628434503500938,0.03208933592115404,16233759.65240812,16051920.012716113,4029.1140034017553,4006.484745099638,NaN,NaN,2768.5528604853334,2755.077064370488
150,734.3309999999983,5,200,15,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.028174800642078335,0.0347544966540253,16141636.678897854,16007720.740517994,4017.665575791227,4000.964976167374,NaN,NaN,2761.0398682985774,2752.5222642929043
151,1060.7050000000017,5,100,20,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.006196133335353848,0.024429005150128025,16506693.751492713,16178959.647024183,4062.843062621631,4022.3077514064216,NaN,NaN,2808.0496537675535,2786.4476098636533
152,2236.724000000002,5,200,20,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.016952562539861438,0.0285663720167445,16328033.667049376,16110345.172082536,4040.7961674711305,4013.7694468021623,NaN,NaN,2793.4697646920076,2779.6152093093942
153,2237.842000000004,5,100,30,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,-0.009584484880431177,0.015548973227474505,16768803.651478734,16326226.918088352,4094.972973229339,4040.572597799519,NaN,NaN,2849.574332982739,2820.3704707796983
154,4242.610000000001,5,200,30,-1,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.005932570050974473,0.02137875351061147,16511071.434620459,16229545.302450113,4063.3817731811096,4028.590982272848,NaN,NaN,2828.4400162593947,2810.742082795278
155,29.49500000000262,5,100,3,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.02433866598937129,0.02548855580669629,16205353.375950202,16161387.96089668,4025.5873330422482,4020.1228788305316,NaN,NaN,2758.1906356186705,2750.1196963520324
156,35.56300000000192,5,200,3,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.024288962415109583,0.025381637746803576,16206178.932889769,16163161.099894945,4025.689870430877,4020.3434057173454,NaN,NaN,2758.443992806776,2750.7150002653043
157,34.94000000000233,5,100,5,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.03007284638573926,0.03173054237682271,16110110.88103385,16057870.278054047,4013.740260783432,4007.2272556038106,NaN,NaN,2749.2702219024554,2741.3969444443546
158,39.60099999999511,5,200,5,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.030413118322730526,0.03189792118878443,16104459.097171312,16055094.45234911,4013.036144513442,4006.8808882158087,NaN,NaN,2749.1863675852665,2741.821036947251
159,36.5260000000053,5,100,7,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.032655803059104316,0.03441318082418632,16067208.9803563,16013381.153821597,4008.3923186679594,4001.6722946565224,NaN,NaN,2746.2469389596645,2739.358473314967
160,52.71600000000035,5,200,7,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.03290664931603693,0.03481053083703867,16063042.522083411,16006791.464442125,4007.872568094376,4000.8488429884633,NaN,NaN,2746.8486997125938,2740.325993836879
161,64.96600000000035,5,100,10,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.032486719192600155,0.036070812455177625,16070017.397284754,15985890.837474536,4008.7426204839785,3998.235965707194,NaN,NaN,2746.9818069145454,2739.6781046557667
162,115.45999999999913,5,200,10,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0340661589805199,0.03693766017966171,16043783.519803865,15971514.954603294,4005.4692009555965,3996.4377831518027,NaN,NaN,2744.1197853350873,2737.7331816584306
163,335.8139999999985,5,100,15,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.02288258796131326,0.03151516499102813,16229538.262821387,16061442.11654868,4028.5901085642095,4007.6729053839563,NaN,NaN,2766.7986955681154,2756.544455661332
164,662.887999999999,5,200,15,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.028324586480991454,0.033726096200050515,16139148.79466417,16024775.828803394,4017.3559457265137,4003.0957806182196,NaN,NaN,2760.60312302009,2754.901295800298
165,1041.2079999999987,5,100,20,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.003361596847858639,0.021314641619628594,16553774.294541458,16230608.53998237,4068.632976140937,4028.7229415761976,NaN,NaN,2812.023372164305,2792.0980981697676
166,2046.3220000000001,5,200,20,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.014861090047104897,0.025095347541765012,16362772.207606144,16167908.963145398,4045.0923608251696,4020.9338421746506,NaN,NaN,2798.601171374267,2786.1969308038856
167,2094.5409999999974,5,100,30,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.014565534835248029,0.008943495222330178,16851536.944156487,16435772.776522757,4105.062355696498,4054.105669136259,NaN,NaN,2858.942714675143,2833.1651133601576
168,4219.110999999997,5,200,30,-1,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,5.866856250289487e-4,0.015303813041510739,16599864.485251378,16330292.677296758,4074.2931270652803,4041.0756831933695,NaN,NaN,2841.034707531918,2824.256606459365
169,28.54500000000553,5,100,3,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
170,30.485000000000582,5,200,3,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
171,27.463999999999942,5,100,5,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
172,31.934000000001106,5,200,5,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
173,27.622000000003027,5,100,7,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
174,30.45100000000093,5,200,7,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
175,28.507000000005064,5,100,10,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
176,30.557999999997264,5,200,10,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
177,29.048000000002503,5,100,15,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
178,30.499000000003434,5,200,15,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
179,30.74500000000262,5,100,20,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
180,30.502000000000407,5,200,20,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
181,28.915000000000873,5,100,30,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.003685924870566626,0.0038370192891202803,16548387.332862757,16520459.045895306,4067.9709110148215,4064.5367566175737,NaN,NaN,2779.6256156727763,2773.5469918705408
182,30.472999999998137,5,200,30,7,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.004729782163901297,0.004903102096549206,16531049.27125995,16502779.02997352,4065.839307112364,4062.361262858526,NaN,NaN,2778.855991801305,2772.671050356482
183,31.353000000002794,5,100,3,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.020004235984892094,0.021017945075099242,16277346.564013902,16235528.982929826,4034.5193721202904,4029.333565607323,NaN,NaN,2760.32057257052,2752.468513204212
184,33.520000000004075,5,200,3,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.01931687204122856,0.02002079030755677,16288763.41043044,16252065.889860306,4035.934019583378,4031.3851081061835,NaN,NaN,2762.1246962277323,2754.7053650795533
185,30.527000000001863,5,100,5,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.024728569524325228,0.026004645391553116,16198877.230646292,16152829.083468255,4024.7828799385306,4019.058233400986,NaN,NaN,2756.9727619107302,2749.268328793212
186,38.528999999994994,5,200,5,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.024188972441760548,0.025161633122380733,16207839.72726143,16166809.67694314,4025.896139651572,4020.797144465652,NaN,NaN,2755.8894848739924,2748.6274896504124
187,33.494000000006054,5,100,7,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.027014516339474937,0.028488018582480512,16160908.547613777,16111644.592686322,4020.063251693159,4013.9313138974267,NaN,NaN,2753.2630339678217,2746.130020446354
188,44.695999999996275,5,200,7,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.02693303657742474,0.028103719899522317,16162261.89461133,16118017.837603204,4020.231572261893,4014.7251260333132,NaN,NaN,2752.4316269283368,2745.6272490943634
189,44.66700000000128,5,100,10,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.028528563829458453,0.03114549306834724,16135760.810640031,16067572.789919727,4016.9342552050853,4008.437699393584,NaN,NaN,2751.349334361697,2743.4954329583657
190,75.81300000000192,5,200,10,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.02925180842677988,0.031121832770437008,16123748.000591835,16067965.17448953,4015.4387058691154,4008.486643920562,NaN,NaN,2748.3076590229675,2741.619230209152
191,157.0089999999982,5,100,15,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.025062632208974756,0.031454889548060194,16193328.58003798,16062441.730072076,4024.0935103496263,4007.7976159072796,NaN,NaN,2758.5355860968693,2747.5364077871877
192,311.0500000000029,5,200,15,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.028549185347814032,0.0327035439960649,16135418.295281012,16041733.929169841,4016.8916210524044,4005.213343777063,NaN,NaN,2750.9694349515585,2743.4085086416912
193,447.1140000000014,5,100,20,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.0196920182680137,0.029311456246500778,16282532.378246643,16097988.626274493,4035.1620014872565,4012.2298820324954,NaN,NaN,2771.4920020099116,2756.16527484343
194,885.7890000000043,5,200,20,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.025520524184447946,0.031398271754234375,16185723.173313443,16063380.684803661,4023.1484155215358,4007.914755181759,NaN,NaN,2760.3188974208483,2751.6050958472397
195,860.726999999999,5,100,30,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.01557926443444968,0.027631209169868498,16350843.611763736,16125853.999264644,4043.6176391646795,4015.7009349881428,NaN,NaN,2782.3794022811685,2764.4851426110044
196,1694.7230000000054,5,200,30,7,0.001,0.632,EnumLimited,RoundRobin,16,0.8,0.02321729391396765,0.03037962595663246,16223978.927782966,16080274.000965185,4027.900064274555,4010.021695822254,NaN,NaN,2769.0808640922273,2758.933093093208
197,29.755000000004657,5,100,3,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.020918853396995507,0.02199324420332094,16262155.126319015,16219354.531944118,4032.6362501865965,4027.3259778597658,NaN,NaN,2759.611458675191,2751.798281338444
198,33.56099999999424,5,200,3,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.020300325555159815,0.021083884525343044,16272428.63199194,16234435.436985683,4033.909844306382,4029.1978652066323,NaN,NaN,2760.9818989299333,2753.5454415237077
199,31.468000000000757,5,100,5,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.027208078464823315,0.028616521037605702,16157693.556374373,16109513.496080345,4019.663363563468,4013.665842603286,NaN,NaN,2750.735825657963,2743.1452443966596
200,39.62799999999697,5,200,5,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.026696005712246285,0.027809073102937676,16166198.884627564,16122904.287341084,4020.7211896160575,4015.333645830827,NaN,NaN,2751.420856081596,2744.0830471081417
201,34.599999999998545,5,100,7,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.030865081434587438,0.032570088512113626,16096952.166553874,16043947.167264167,4012.100717399038,4005.489628904832,NaN,NaN,2746.2636855510987,2738.8956356655785
202,47.690999999998894,5,200,7,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.030969149488050296,0.03232471702618289,16095223.636865627,16048016.430690778,4011.885297072391,4005.9975574993528,NaN,NaN,2747.6212042674492,2740.6204670209713
203,54.96499999999651,5,100,10,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.0328766690689436,0.03562064492363848,16063540.482268477,15993356.457471052,4007.934690369652,3999.1694709615713,NaN,NaN,2742.385659814289,2734.595934377595
204,87.12900000000081,5,200,10,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.03375487641565034,0.035814228181024865,16048953.801527284,15990146.054818526,4006.114551723064,3998.7680671449957,NaN,NaN,2742.139857412038,2735.630245720936
205,217.42599999999948,5,100,15,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.025981793459010305,0.034928517174434126,16178061.670971207,16004834.768105622,4022.1961253737004,4000.6043003658365,NaN,NaN,2755.351243058218,2742.127166754625
206,430.5500000000029,5,200,15,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.029213396329780372,0.03610582036676746,16124386.010507867,15985310.26302949,4015.5181496922496,3998.163361223437,NaN,NaN,2752.142177849391,2742.093839679894
207,687.9379999999946,5,100,20,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.011186650548629551,0.028343844265748763,16423803.21135267,16114035.59289528,4052.6291726918057,4014.229140556787,NaN,NaN,2785.931903431534,2762.521710532802
208,1350.471000000005,5,200,20,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.019622308606227046,0.030807460097015182,16283690.2284797,16073178.75999409,4035.3054690419285,4009.1369096096096,NaN,NaN,2775.1605511409152,2760.824299908213
209,1427.051999999996,5,100,30,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,-0.005673413258345583,0.020281917853444353,16703842.280657558,16247735.326477481,4087.0334327795213,4030.847966182486,NaN,NaN,2823.2201131526663,2789.212491552285
210,2907.347999999991,5,200,30,7,1e-4,0.632,EnumLimited,RoundRobin,16,0.8,0.008230323812763896,0.024149646611717812,16472906.642819546,16183592.554873893,4058.6828704420286,4022.883611897552,NaN,NaN,2805.4740563047053,2784.7388866392803
211,28.53399999999965,5,100,3,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010603041975551286,0.011233462833264318,16433496.72162133,16397795.741775023,4053.8249495533637,4049.419185732075,NaN,NaN,2773.91283787163,2766.707363387219
212,32.536999999996624,5,200,3,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.01080222947400511,0.011419612534210866,16430188.29513358,16394708.617910312,4053.4168666858804,4049.037986721082,NaN,NaN,2774.0820687045125,2766.938947203574
213,28.58499999999185,5,100,5,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010602156968440135,0.011234335280313146,16433511.421243502,16397781.273032438,4053.8267626088195,4049.4173992109577,NaN,NaN,2773.9433169912054,2766.7279439270887
214,35.5740000000078,5,200,5,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010804677599261625,0.011422351327750269,16430147.63273003,16394663.197504837,4053.411850864655,4049.032377927452,NaN,NaN,2774.0871839514407,2766.9408476555095
215,29.455999999991036,5,100,7,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.01060750344291539,0.011241632066578688,16433422.618392382,16397660.262453847,4053.815809628304,4049.4024574563896,NaN,NaN,2773.9193890159,2766.7253261176106
216,32.54099999999744,5,200,7,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010809893702126816,0.011426762711045924,16430060.995300392,16394590.038716082,4053.401163874653,4049.0233438097243,NaN,NaN,2774.067750257871,2766.9368017032725
217,28.493000000002212,5,100,10,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010606834062879211,0.011243285328141228,16433433.736533124,16397632.84461112,4053.8171809460187,4049.39907203663,NaN,NaN,2773.9142391375726,2766.7451547265314
218,34.197000000000116,5,200,10,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010810704653431702,0.011434309683162946,16430047.525716215,16394464.879032182,4053.3995023580164,4049.007888240301,NaN,NaN,2774.064611233919,2766.9412425242695
219,29.518000000010943,5,100,15,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.01060352340375148,0.011229143445719125,16433488.725287113,16397867.374897739,4053.8239632829536,4049.4280305862626,NaN,NaN,2773.917154902642,2766.797145757982
220,34.713999999992666,5,200,15,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010808375858777586,0.01142529116337243,16430086.206085104,16394614.44299886,4053.404273704401,4049.026357409749,NaN,NaN,2774.074476644896,2766.973653961259
221,31.58499999999185,5,100,20,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010607434533240645,0.011228295771702368,16433423.762955142,16397881.432802068,4053.815950799338,4049.4297663747752,NaN,NaN,2773.901423420112,2766.803550793508
222,35.61599999999453,5,200,20,20,0.01,0.632,EnumLimited,RoundRobin,16,0.8,0.010808594420530615,0.011423179025698893,16430082.575859822,16394649.470885472,4053.403825904819,4049.0306828777516,NaN,NaN,2774.066901618657,2766.981258410921
